CustomerID,Age,Gender,Geography,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
458,52,Male,Germany,6,104619.89,2,0,0,22049.79,1
459,66,Female,Germany,0,213705.95,2,1,1,146112.74,0
460,34,Female,Germany,9,140976.01,3,0,1,22854.69,0
461,61,Male,France,4,177135.74,3,0,0,111035.71,0
462,45,Male,Germany,3,221723.27,3,0,1,78992.23,1
463,47,Male,Germany,9,249226.6,4,0,0,116383.02,1
464,46,Male,Spain,2,182784.89,4,0,0,46530.24,0
465,63,Female,Spain,1,78630.49,4,1,1,65315.45,0
466,70,Female,Spain,8,74753.0,4,1,0,83570.2,1
467,23,Female,Spain,7,77275.96,4,1,1,26902.78,1
468,52,Female,Germany,9,24477.08,4,0,1,129257.23,0
469,77,Male,Spain,1,13399.72,4,1,0,148815.25,1
470,58,Female,France,5,145210.72,3,0,1,68462.26,0
471,54,Female,Germany,2,202647.13,4,1,0,62754.3,0
472,41,Male,Spain,2,9033.63,1,1,1,93171.29,0
473,46,Female,Germany,4,141658.57,4,1,0,106413.62,0
474,66,Female,Spain,6,92940.28,2,0,0,131600.7,0
475,63,Female,Germany,6,223121.3,2,0,0,62204.74,1
476,70,Female,Spain,10,36346.73,3,0,0,117075.82,1
477,48,Male,France,9,140858.0,2,1,0,43611.3,1
478,52,Male,Spain,0,242730.18,2,0,0,105262.72,1
479,77,Male,Germany,10,86258.24,2,0,0,75344.33,0
480,50,Male,Germany,6,185444.23,3,1,0,102635.28,0
481,69,Male,France,6,220612.79,3,1,1,63173.07,1
482,78,Female,Germany,5,46552.64,4,0,1,51207.51,1
483,38,Female,France,5,248131.8,2,1,1,78038.62,0
484,49,Male,Germany,1,202346.67,4,0,1,135314.38,1
485,40,Male,Germany,2,34391.06,3,1,1,104479.29,0
486,50,Male,France,2,77721.18,4,0,1,95632.02,1
487,20,Female,Germany,2,156242.51,4,0,1,110781.13,1
488,35,Male,Germany,1,221229.44,2,1,1,112075.63,0
489,42,Female,France,8,48708.88,3,1,0,51264.17,1
490,59,Female,Spain,5,182801.4,2,0,1,42583.27,1
491,48,Female,France,1,67662.0,4,1,1,81278.46,0
492,71,Female,Germany,2,201354.11,3,0,1,30697.13,0
493,75,Male,Spain,9,170860.51,4,1,1,76463.69,1
494,20,Female,Spain,5,130727.26,4,0,0,107026.34,0
495,57,Female,Spain,3,162466.49,2,1,0,11037.42,0
496,63,Male,France,6,219111.31,3,0,1,25560.64,1
497,41,Female,Spain,5,96606.46,3,1,1,144701.52,0
498,67,Female,Spain,5,192312.55,2,0,0,139911.88,0
499,49,Female,Spain,2,39726.36,1,0,0,68508.31,0
500,64,Male,Germany,10,175296.39,2,1,0,92604.59,1
501,39,Female,France,7,187664.34,2,1,1,31740.94,1
502,40,Female,France,8,110749.42,1,0,0,56341.68,0
503,19,Male,Germany,5,198405.53,3,0,0,121010.5,1
504,44,Male,Spain,1,139275.84,1,1,0,129835.32,1
505,59,Female,Germany,0,234068.6,4,1,0,66740.9,0
506,19,Female,Germany,2,28116.61,4,0,0,53547.38,1
507,43,Male,Spain,2,32705.36,2,0,0,105435.47,1
508,34,Female,Spain,7,210606.86,4,0,1,110506.44,0
509,57,Male,France,4,210590.32,1,1,1,147732.98,0
510,50,Female,Spain,0,117806.19,4,1,0,107626.03,1
511,26,Male,Germany,10,240990.55,3,0,0,43623.1,0
512,60,Female,Germany,3,169847.33,2,1,0,18397.84,1
513,71,Male,Spain,6,245713.31,2,0,1,46064.73,0
514,65,Male,France,4,133098.85,3,0,1,41731.37,1
515,56,Male,Germany,9,50403.34,3,1,1,22996.8,0
516,46,Male,Spain,5,111098.28,2,1,1,72214.26,0
517,59,Male,France,9,245121.71,3,1,0,50339.48,0
518,72,Female,France,3,92603.49,4,0,1,139512.68,1
519,43,Female,Germany,1,239254.11,4,1,0,66547.36,1
520,52,Male,Germany,8,199255.34,4,1,0,132726.33,1
521,67,Female,France,1,110526.58,4,1,0,52942.49,0
522,42,Female,France,1,135467.76,1,0,0,126408.68,1
523,41,Female,France,1,151859.77,1,0,0,73632.04,0
524,30,Female,Spain,0,166441.52,1,0,0,14530.15,0
525,77,Female,Germany,2,19174.8,1,1,0,78173.48,0
526,75,Female,France,5,233397.01,4,0,0,41747.55,0
527,24,Male,Germany,6,149249.93,4,0,1,53041.9,1
528,74,Female,Germany,0,232787.3,3,0,0,105810.04,1
529,53,Female,Germany,4,157974.62,1,1,1,84130.65,1
530,62,Female,France,4,107753.87,1,0,0,134405.75,0
531,37,Male,Spain,0,141732.0,2,0,0,141033.65,1
532,18,Female,France,3,207375.82,3,0,0,106734.03,1
533,25,Female,Germany,9,81531.46,4,1,0,130894.96,1
534,63,Female,France,0,239115.01,3,0,0,37310.41,0
535,33,Male,France,0,116488.8,3,0,1,21098.43,1
536,31,Female,Germany,6,239059.25,2,0,0,56615.68,0
537,29,Male,Germany,6,220189.15,2,1,1,55600.28,0
538,68,Female,France,2,191915.49,3,1,0,103112.95,1
539,40,Male,France,6,116859.45,1,0,1,127650.37,0
540,32,Male,France,2,146736.29,4,0,1,51563.53,0
541,45,Male,France,1,209507.35,2,0,1,69468.22,0
542,51,Female,Spain,9,136013.95,2,1,0,24693.75,0
543,19,Male,France,3,184547.39,4,1,1,67783.73,1
544,49,Male,Spain,9,197664.76,2,1,1,40017.22,1
545,40,Male,Germany,2,128273.81,3,1,0,63543.75,0
546,39,Male,Spain,6,134061.88,4,0,0,47288.62,1
547,68,Female,Germany,0,49458.68,1,0,0,123222.13,0
548,42,Female,Spain,5,61184.79,2,1,1,10568.78,0
549,75,Female,Germany,1,226235.8,2,1,0,57419.16,0
550,79,Female,France,7,210082.4,3,1,0,145692.99,1
551,78,Male,Spain,4,2530.64,1,0,1,105058.98,0
552,39,Female,Spain,2,217346.9,2,1,0,118103.41,0
553,75,Male,Germany,9,6308.72,4,1,0,130382.33,1
554,75,Female,Germany,6,114570.1,4,1,0,60658.17,1
555,39,Female,Spain,10,16858.18,3,1,0,19232.25,0
556,66,Female,Germany,1,242205.78,3,1,1,67496.59,1
557,69,Male,France,4,243079.81,2,0,0,101378.9,0
558,59,Female,Spain,10,152717.74,3,1,1,61910.82,0
559,23,Female,France,7,98051.23,4,1,0,72763.75,0
560,32,Female,Spain,10,127998.19,3,0,1,125570.56,0
561,71,Male,France,0,190574.83,4,1,1,15073.2,0
562,60,Female,Spain,0,55798.24,2,1,0,56860.94,1
563,77,Female,Germany,2,110430.62,4,1,0,78377.82,1
564,54,Male,Spain,2,184317.17,3,0,0,51886.18,0
565,50,Male,France,6,98848.12,4,1,1,72416.11,0
566,25,Female,Spain,5,7999.13,4,0,1,66247.01,1
567,70,Female,France,6,126848.6,1,0,0,139347.25,0
568,77,Female,France,3,184352.79,1,1,1,79037.16,0
569,61,Male,France,10,244204.1,2,0,0,76685.07,0
570,61,Male,Germany,1,9261.54,4,1,0,45628.33,1
571,22,Male,Spain,1,134980.15,4,0,0,16485.2,0
572,56,Female,France,9,112484.67,4,0,0,51926.93,0
573,21,Male,Germany,0,60612.2,1,0,1,13809.15,0
574,23,Female,France,8,159440.68,4,1,0,125748.39,0
575,62,Male,Spain,6,40905.62,1,1,1,38600.27,0
576,49,Male,Germany,9,70966.19,2,0,0,137567.09,1
577,69,Male,France,2,195439.35,4,1,0,134017.05,1
578,47,Female,France,1,115102.94,4,0,1,103057.42,1
579,64,Female,France,2,248417.66,3,1,1,130756.12,1
580,52,Female,Spain,6,96615.19,1,0,0,132908.1,1
581,72,Female,Germany,4,115815.27,3,1,0,118688.49,0
582,57,Male,Germany,2,75064.44,2,0,1,81109.91,1
583,69,Female,Germany,8,59073.4,1,1,1,143006.51,0
584,33,Male,France,1,230570.35,4,1,1,124483.75,1
585,30,Female,Germany,6,187206.66,4,1,0,27777.9,1
586,67,Female,France,9,83350.63,4,1,0,68787.16,0
587,77,Male,Spain,5,175039.0,4,1,0,85556.77,0
588,59,Male,Germany,5,241445.94,2,0,0,84118.03,0
589,47,Female,France,6,18511.99,4,0,1,63134.87,1
590,36,Female,Germany,5,66126.1,4,1,1,84429.64,0
591,34,Male,Germany,1,50144.64,4,1,1,23018.89,1
592,73,Male,Spain,10,217445.79,3,0,1,101732.54,1
593,36,Male,Germany,4,44797.58,2,1,1,79683.91,0
594,45,Male,Spain,2,77019.0,1,1,1,120271.42,0
595,75,Male,Germany,8,135965.19,2,1,0,107074.28,1
596,72,Female,Germany,7,155273.59,2,1,0,25787.77,1
597,43,Female,Germany,9,202045.94,2,0,1,59099.34,0
598,54,Female,Germany,10,101830.81,4,1,1,113074.54,0
599,43,Female,Germany,1,133561.18,3,0,0,57164.07,0
600,70,Male,Germany,0,241365.52,3,0,1,89366.14,1
601,79,Male,Spain,3,74340.43,3,0,0,144577.74,0
602,40,Male,Spain,3,62023.55,3,0,0,21188.88,1
603,26,Female,France,9,177649.8,1,1,1,36640.49,1
604,29,Male,Germany,10,192784.07,3,0,1,77285.32,0
605,70,Male,Spain,1,103694.73,4,1,0,113380.68,0
606,18,Female,Germany,6,53244.73,4,1,0,56215.59,0
607,75,Female,Germany,2,194730.66,3,0,1,26444.61,1
608,75,Female,Spain,6,167623.22,1,0,0,54208.62,1
609,18,Male,Germany,6,219056.95,3,1,1,100220.56,1
610,64,Male,Spain,0,211081.62,4,1,0,120956.69,1
611,51,Female,Spain,5,51298.8,4,0,1,146781.8,1
612,49,Female,France,3,208084.8,4,0,0,116588.4,0
613,79,Male,France,10,43793.44,2,1,1,78916.21,0
614,71,Female,France,7,215925.98,4,0,1,50966.39,0
615,65,Male,France,7,192580.23,3,0,1,139852.29,0
616,42,Female,Germany,2,142465.27,4,1,1,84789.45,0
617,57,Female,Germany,3,160555.42,1,1,1,106431.11,1
618,62,Female,France,0,26019.82,2,1,0,76141.65,0
619,70,Male,Spain,9,9971.3,1,1,0,43894.99,1
620,18,Male,Spain,1,82661.69,4,1,1,86571.38,1
621,33,Female,Spain,6,205351.45,2,1,0,127586.59,1
622,78,Male,Spain,10,116446.39,2,0,0,63664.93,1
623,56,Female,Germany,6,55848.51,2,1,1,103621.71,1
624,22,Female,Spain,8,208637.22,4,1,0,15929.86,0
625,39,Male,Spain,9,57156.81,1,1,0,141115.26,1
626,46,Male,France,8,203873.43,4,0,0,145790.42,0
627,72,Male,Spain,8,113244.88,2,0,1,64081.24,0
628,20,Male,Germany,5,115873.72,4,1,0,79773.75,0
629,29,Female,Spain,7,68179.9,2,1,0,32481.58,0
630,43,Male,Spain,8,225043.51,2,0,1,37467.54,1
631,33,Male,Germany,6,22196.32,2,0,0,94289.61,0
632,68,Female,France,3,36101.58,4,1,1,97780.62,0
633,54,Female,Germany,3,158971.19,4,0,0,57824.97,0
634,39,Female,France,5,212528.82,2,0,1,62363.95,1
635,74,Female,Spain,10,23862.81,3,0,1,80871.99,1
636,46,Male,France,3,183438.06,1,1,1,141570.94,0
637,31,Male,France,10,185627.88,2,0,0,30951.93,0
638,45,Female,France,6,145380.68,2,0,1,87213.89,1
639,22,Female,Spain,7,121682.01,2,1,0,18146.06,0
640,64,Male,France,7,80271.94,2,0,0,74168.87,1
641,66,Male,France,7,87865.45,2,0,0,65609.71,1
642,47,Male,Spain,1,168608.37,3,0,0,32987.86,1
643,63,Male,Germany,9,16321.82,4,1,1,32959.38,1
644,79,Male,Germany,1,146233.75,3,1,1,73013.5,0
645,69,Female,Germany,1,69683.05,2,1,1,27723.29,1
646,22,Female,Spain,1,116651.48,2,0,0,51268.97,0
647,29,Female,Spain,3,139744.9,2,0,1,19970.57,0
648,33,Female,Germany,4,221414.84,4,0,0,51621.12,0
649,43,Male,France,3,144768.72,1,1,0,84716.94,1
650,43,Female,Germany,4,56789.89,1,1,1,114141.94,1
651,65,Male,Spain,3,19864.86,3,0,1,126256.96,0
652,38,Male,France,6,156747.1,3,1,0,57297.95,1
653,56,Male,France,9,136262.1,1,1,0,141431.56,1
654,53,Male,Spain,0,167949.47,2,0,1,43687.47,0
655,50,Male,France,0,114849.14,4,0,1,21280.69,0
656,79,Male,Germany,1,206281.46,3,1,1,139501.35,0
657,47,Male,Spain,0,230044.92,4,1,0,85573.48,1
658,54,Female,Spain,9,10001.11,2,1,0,59193.1,1
659,40,Male,Spain,9,186021.63,2,0,1,135735.52,1
660,75,Female,Spain,10,8790.14,3,1,0,118604.41,0
661,27,Female,France,2,111274.17,1,0,0,126542.12,1
662,71,Male,Spain,5,115400.8,1,1,1,50928.08,1
663,22,Male,Spain,9,174054.6,1,1,1,132287.93,1
664,53,Female,France,10,88100.82,2,0,0,100968.15,0
665,51,Female,Spain,5,205225.33,2,0,0,113322.22,0
666,69,Female,France,0,85716.01,4,1,1,53739.1,1
667,48,Female,France,5,85629.47,4,1,1,44302.17,0
668,27,Male,Spain,4,55690.17,4,0,1,67145.41,0
669,75,Male,Germany,6,170967.25,2,1,1,90529.78,1
670,36,Male,Spain,5,19146.81,1,0,1,103238.17,0
671,75,Female,Germany,6,90763.77,2,0,0,79715.04,0
672,49,Male,France,1,66722.69,4,1,1,107840.99,0
673,18,Female,Germany,0,57333.91,4,0,1,109166.42,1
674,73,Male,Spain,6,15245.83,4,0,0,103250.43,0
675,22,Female,Spain,8,47595.78,4,1,1,45152.39,0
676,62,Male,Germany,1,111561.1,3,1,0,72485.99,1
677,21,Male,Spain,6,125935.36,4,1,1,117204.75,0
678,33,Female,Germany,2,67376.17,2,1,0,134174.6,0
679,41,Female,France,5,162560.88,3,1,0,80163.96,0
680,33,Female,Germany,2,83948.33,1,1,1,148150.7,0
681,72,Female,Germany,9,91811.46,2,1,1,34459.77,1
682,19,Female,Germany,10,195656.08,2,1,0,41413.07,0
683,66,Male,Germany,10,137991.68,1,1,0,74505.18,0
684,45,Female,France,10,238293.71,2,0,1,81223.68,1
685,49,Male,France,4,89825.3,3,1,0,69426.8,1
686,44,Male,France,1,206960.12,1,0,0,70255.58,1
687,37,Male,Germany,7,184584.38,3,1,0,78215.09,0
688,41,Male,France,7,222547.23,4,1,1,54823.29,1
689,29,Male,Spain,6,239197.84,1,0,0,28332.04,0
690,67,Female,France,5,1919.13,3,0,1,143855.21,1
691,52,Female,Germany,0,22074.44,4,0,0,121298.17,1
692,77,Male,Spain,7,168584.71,3,0,0,124086.44,0
693,50,Male,Germany,0,97549.96,3,1,1,61094.25,0
694,50,Female,Spain,7,204781.28,2,1,1,66543.8,1
695,78,Female,Germany,10,2994.96,4,1,1,141018.06,0
696,68,Male,Germany,1,201744.35,2,1,0,146207.88,1
697,60,Female,Spain,7,33810.5,4,1,0,141966.92,1
698,54,Female,France,9,72562.26,4,1,1,99964.03,0
699,29,Female,Spain,3,242269.55,2,0,0,43980.23,1
700,20,Male,Spain,6,12899.53,2,1,1,94696.27,1
701,18,Female,Spain,4,87260.15,2,0,0,92472.12,0
702,50,Male,Spain,7,21132.19,4,1,1,137152.92,0
703,57,Male,Spain,5,213401.1,4,1,1,53633.6,1
704,27,Male,Germany,4,175754.03,4,0,0,38095.19,1
705,60,Male,Germany,0,200084.35,4,1,1,47212.98,1
706,61,Male,France,2,131819.88,4,1,1,44040.31,1
707,46,Female,France,9,89430.0,4,0,1,100773.82,1
708,30,Male,Spain,8,568.4,3,0,1,123740.62,1
709,29,Male,France,8,69481.83,2,1,1,61535.85,1
710,48,Male,France,4,128638.39,4,0,0,34697.81,1
711,63,Female,Spain,2,166090.51,3,0,1,58032.83,0
712,19,Female,Germany,5,57234.36,1,0,0,86518.17,0
713,78,Female,Germany,4,34725.21,3,1,1,103028.05,1
714,68,Female,France,0,50403.72,2,0,0,86971.81,0
715,67,Female,Germany,1,88519.01,1,1,1,45942.24,0
716,52,Female,Germany,4,37094.57,4,0,0,138522.63,1
717,40,Female,France,8,39204.33,2,0,1,71293.76,0
718,34,Male,Spain,3,10937.93,1,0,1,74255.8,0
719,43,Male,France,8,214181.3,3,0,0,145433.93,0
720,25,Female,France,2,54939.66,1,1,0,131571.44,0
721,46,Male,France,0,205475.61,2,1,0,122877.68,0
722,43,Male,Spain,5,109577.35,1,1,1,35576.74,1
723,27,Female,Spain,9,158109.45,3,0,0,127332.22,1
724,43,Male,Spain,6,18925.53,1,0,1,73743.21,0
725,79,Male,Spain,3,145895.12,3,0,0,39315.13,1
726,51,Female,France,9,72498.85,1,1,1,148723.48,0
727,68,Male,Germany,4,23802.49,3,0,1,34087.6,0
728,58,Female,France,3,227058.12,3,0,0,139071.27,1
729,24,Female,Spain,2,150907.01,3,1,1,10073.99,0
730,21,Male,Germany,0,60426.91,4,0,1,71308.53,0
731,75,Male,France,5,104912.0,3,1,0,14185.44,0
732,70,Male,Germany,9,89225.03,2,1,0,137743.3,1
733,67,Female,Spain,4,175144.92,3,1,0,27624.46,1
734,62,Female,Germany,10,151858.29,4,0,0,104233.79,1
735,28,Female,Germany,0,4945.54,4,0,0,98370.85,1
736,46,Male,Spain,4,49456.75,2,0,1,119069.58,0
737,73,Male,Germany,5,119531.99,3,1,1,114562.87,1
738,53,Female,France,9,111371.45,4,0,1,14542.84,1
739,42,Male,Germany,4,129168.72,4,1,1,64376.09,0
740,38,Male,France,0,178702.71,1,1,0,55153.23,1
741,78,Female,Germany,4,170502.25,1,0,0,146203.94,0
742,74,Female,Germany,9,93203.36,2,0,1,118485.05,0
743,53,Male,Spain,0,219395.41,1,1,1,109114.37,0
744,27,Female,Spain,10,15733.14,3,1,1,71902.45,1
745,54,Male,France,2,146127.47,1,0,1,134735.57,0
746,26,Female,Spain,1,237421.37,4,0,1,12354.75,1
747,41,Female,Spain,0,137270.36,2,1,0,41981.42,1
748,52,Female,Spain,3,113776.58,1,1,1,107301.79,1
749,66,Male,Spain,1,33479.4,2,0,1,81174.3,0
750,52,Male,Spain,4,202547.27,3,1,1,84733.02,0
751,65,Female,France,9,93448.72,3,0,1,68288.29,1
752,53,Female,France,0,175311.48,1,0,0,33304.16,1
753,35,Female,Spain,9,49386.72,1,1,0,33271.01,0
754,66,Male,Spain,0,10465.8,1,1,1,51227.37,0
755,56,Female,France,10,76366.86,4,0,1,75563.35,0
756,49,Female,Germany,9,70353.47,3,1,0,125377.62,0
757,41,Female,France,3,218368.81,4,0,0,72556.48,0
758,40,Female,Germany,6,216168.44,1,1,0,135691.34,1
759,79,Male,Spain,1,133473.56,3,1,1,26872.34,1
760,49,Male,Spain,1,4749.74,4,1,1,48048.22,1
761,54,Female,France,0,57081.17,4,1,1,19873.33,0
762,29,Male,Spain,4,159753.15,2,0,1,81403.58,0
763,66,Male,Germany,5,25352.1,4,0,1,22604.52,1
764,72,Male,Germany,5,175155.57,1,0,1,121395.78,1
765,30,Female,France,1,2990.57,1,1,1,15566.92,0
766,40,Male,Germany,6,170634.19,4,0,1,76555.08,0
767,42,Male,France,5,211134.81,2,1,1,68886.03,1
768,52,Male,France,7,117304.43,2,1,1,38312.6,1
769,58,Female,Germany,5,207270.25,2,0,1,92159.53,1
770,47,Female,Germany,8,195381.93,4,0,0,64053.77,0
771,34,Male,Germany,9,167854.79,4,1,0,37715.35,0
772,66,Male,Germany,1,111287.32,2,1,1,125718.79,1
773,79,Female,Germany,6,67976.01,4,1,1,102497.37,0
774,37,Female,Germany,4,215215.99,3,1,1,11701.4,1
775,65,Male,Germany,0,162147.59,1,1,0,80261.06,1
776,42,Male,Spain,2,199504.21,4,1,1,47982.94,0
777,39,Female,France,3,137991.73,3,0,1,138115.72,1
778,30,Female,France,1,42966.61,4,0,1,111581.32,1
779,76,Male,Germany,6,244859.48,3,1,0,95626.06,1
780,36,Female,France,0,45684.69,2,0,1,22467.57,1
781,66,Male,Germany,2,227810.38,1,0,0,140290.43,0
782,53,Male,Spain,8,52034.66,4,0,1,30188.17,0
783,29,Male,France,10,93437.36,3,0,0,73104.53,1
784,78,Female,France,1,110020.86,3,0,0,105345.82,1
785,58,Male,Spain,4,230344.0,2,0,1,79267.66,0
786,36,Male,Spain,3,222049.64,1,0,1,133545.81,0
787,29,Female,Spain,2,205805.24,1,0,0,126947.78,1
788,26,Female,France,4,94168.79,1,1,1,28951.5,1
789,24,Male,France,5,1123.31,3,0,0,96469.08,1
790,45,Male,Spain,0,170395.83,4,1,0,17308.44,0
791,31,Female,Spain,1,102738.46,4,0,1,110880.85,0
792,48,Female,Spain,0,189264.55,2,1,0,113042.93,0
793,69,Female,Spain,2,198713.01,1,1,0,58228.76,0
794,36,Male,Spain,7,109930.85,4,0,0,120123.13,0
795,75,Male,Germany,7,187025.64,3,1,1,101378.34,0
796,64,Male,Spain,3,209984.32,3,0,1,80567.1,0
797,33,Female,Germany,5,232119.03,1,0,0,73738.16,0
798,70,Male,France,8,145613.83,2,0,1,25279.67,0
799,22,Female,France,6,194619.69,2,0,1,84354.56,0
800,52,Male,Germany,1,123641.22,1,1,1,31853.99,1
801,29,Female,Spain,10,10415.75,3,0,0,101844.26,0
802,42,Male,France,1,38805.36,2,1,1,93259.96,0
803,69,Male,Spain,2,32056.13,3,1,1,50674.32,1
804,76,Female,Spain,7,42941.4,3,0,1,44579.87,1
805,38,Female,Germany,9,2553.19,4,1,0,76648.75,1
806,53,Male,France,8,214676.71,2,1,1,81748.31,0
807,70,Female,France,2,140037.33,3,1,1,121709.54,0
808,40,Female,Germany,8,95787.5,4,0,0,52554.12,0
809,33,Male,Spain,9,102444.72,3,1,1,66479.17,1
810,74,Female,Spain,7,115837.77,1,0,1,58061.35,1
811,56,Male,France,4,18470.88,2,0,1,65176.35,0
812,62,Male,Germany,10,68666.35,3,0,0,89393.56,1
813,70,Female,Germany,9,212906.61,2,0,1,88045.96,0
814,59,Female,Spain,2,185918.81,4,1,0,60587.93,1
815,75,Male,Spain,10,140851.38,2,1,1,94340.94,1
816,56,Male,Germany,6,120176.0,3,1,0,96246.26,0
817,31,Male,France,8,64743.3,2,0,1,83765.7,0
818,48,Male,Spain,5,117813.74,1,0,0,73330.64,0
819,75,Male,Germany,2,149463.82,1,0,0,20911.13,1
820,22,Male,Germany,4,178159.49,4,1,1,85777.53,0
821,52,Female,Germany,6,41660.05,3,0,0,109778.0,0
822,40,Female,France,7,203277.57,2,1,1,40145.8,1
823,46,Female,Spain,3,86452.82,4,1,0,118896.92,1
824,60,Male,Spain,1,125814.52,4,0,1,92100.24,0
825,28,Female,Spain,9,151976.08,3,0,0,43252.93,1
826,35,Male,France,1,122023.79,2,1,1,32813.18,0
827,64,Male,Spain,2,142989.23,4,1,0,44356.2,0
828,29,Female,Spain,7,27880.87,4,0,0,116272.05,1
829,26,Male,Spain,0,108038.86,3,0,1,45071.66,1
830,27,Male,Spain,6,70116.87,3,0,1,105651.32,0
831,75,Male,France,5,21506.54,4,0,0,86414.31,1
832,61,Male,Germany,1,47912.31,2,1,0,86558.38,0
833,34,Male,Germany,8,150611.14,4,0,0,129363.91,1
834,78,Male,Spain,4,49171.6,1,1,0,132461.8,1
835,55,Female,Spain,1,45266.0,3,0,1,85167.25,0
836,24,Male,Spain,2,138207.61,1,0,1,19140.68,0
837,63,Male,France,6,226175.63,2,1,0,32565.85,0
838,30,Male,Spain,6,197173.21,3,0,1,142813.44,1
839,57,Male,France,9,226272.28,2,1,1,28856.28,1
840,59,Female,Spain,0,145745.05,1,0,0,126949.25,0
841,26,Female,Spain,9,102482.39,2,1,0,85656.95,1
842,67,Male,Germany,10,182410.34,3,1,0,25961.72,0
843,44,Male,Spain,10,65341.01,1,1,1,138730.52,0
844,75,Male,France,3,19513.49,3,0,1,139934.7,0
845,19,Female,Germany,5,86153.7,1,1,0,96150.61,1
846,22,Female,France,7,74809.17,4,1,0,64440.41,0
847,46,Female,Germany,2,168884.73,2,0,0,95049.83,1
848,54,Female,France,2,137840.67,2,1,1,97886.42,0
849,55,Male,Germany,7,34565.75,3,1,0,97099.36,0
850,36,Female,France,7,227126.04,4,0,1,112677.16,0
851,25,Female,France,7,148334.74,3,0,1,19400.22,1
852,65,Male,Spain,0,114421.06,3,0,1,24354.2,1
853,62,Male,Germany,7,234298.73,1,1,0,49589.0,1
854,18,Female,Germany,7,24325.46,4,1,1,58956.91,1
855,39,Female,Spain,1,197398.23,1,1,1,99324.27,1
856,69,Female,France,8,91166.38,3,0,1,34062.51,1
857,34,Female,France,6,173847.44,1,0,0,85744.1,1
858,24,Male,Germany,7,232681.36,1,1,0,35947.53,1
859,42,Male,France,1,129428.27,2,1,1,59768.08,0
860,62,Female,Germany,3,5659.71,4,0,1,140969.87,1
861,21,Female,Germany,6,7212.06,2,1,1,135397.91,0
862,53,Female,France,5,82640.2,4,1,1,143434.55,1
863,23,Female,France,6,195414.55,2,0,1,92798.72,1
864,77,Female,France,0,72065.34,3,1,0,80182.03,1
865,48,Male,Spain,7,83617.15,2,0,1,128848.08,0
866,36,Male,Germany,6,196115.18,4,1,0,21153.08,0
867,78,Male,France,3,29047.29,4,1,0,146982.92,1
868,61,Female,Spain,0,211703.24,4,1,1,74732.13,0
869,71,Female,France,7,66448.13,2,1,1,104610.09,1
870,56,Male,Germany,9,12805.77,1,0,1,111985.79,0
871,44,Male,Spain,6,29335.68,2,0,0,98037.58,1
872,27,Female,Germany,7,238138.72,1,1,1,134813.52,0
873,43,Male,France,9,112830.99,2,1,0,50342.58,0
874,36,Female,France,0,64109.53,3,1,1,84523.14,0
875,56,Female,France,4,130317.74,3,0,1,70242.75,0
876,79,Male,Spain,8,170586.66,2,1,0,108578.04,0
877,20,Male,Spain,4,79699.6,2,0,1,65316.12,1
878,62,Male,Spain,9,181317.8,2,0,0,135000.43,1
879,30,Female,Spain,2,63063.01,3,1,1,78660.22,1
880,67,Female,France,8,28084.31,1,0,0,85041.13,1
881,45,Male,France,8,137427.06,4,0,0,79075.06,0
882,79,Female,France,3,37779.67,1,0,1,97169.07,0
883,75,Female,Spain,3,235121.22,2,0,1,81456.21,0
884,37,Female,Spain,10,112.26,3,0,1,141238.53,1
885,45,Male,France,7,188924.02,4,0,0,28357.14,0
886,25,Female,France,6,69868.3,1,0,1,11879.83,0
887,78,Male,Spain,10,211521.72,2,0,1,83050.09,1
888,58,Male,Germany,4,15037.72,3,0,1,117048.31,1
889,56,Female,France,5,238250.15,3,0,0,100747.41,0
890,18,Male,France,2,25348.72,4,0,0,144782.78,0
891,20,Female,France,5,196970.69,1,1,0,35518.78,1
892,30,Male,Spain,7,129335.55,3,0,1,107157.56,1
893,45,Male,France,9,107598.7,2,1,0,124221.5,1
894,79,Female,France,10,70038.95,2,1,0,137688.95,0
895,74,Male,France,8,210342.38,4,1,1,83997.2,1
896,77,Male,France,2,49937.85,1,1,1,60834.89,0
897,66,Male,France,7,180310.32,3,0,1,143750.57,0
898,42,Female,Germany,2,111447.91,4,0,1,120805.96,1
899,73,Female,Germany,1,249623.75,1,0,0,75918.15,1
900,50,Male,France,4,152849.76,1,1,0,101163.25,0
901,55,Male,France,3,26047.4,3,0,0,49000.76,1
902,70,Male,France,4,104880.3,4,1,0,96077.86,0
903,23,Female,France,5,16574.75,4,1,1,85604.16,0
904,75,Female,Spain,2,71413.91,4,1,0,15491.55,1
905,61,Male,Spain,0,85829.2,4,1,1,131204.7,1
906,62,Female,Spain,3,213294.15,1,0,1,78626.91,0
907,49,Female,Germany,5,209496.87,4,1,0,77163.12,0
908,62,Female,France,1,2889.3,4,0,1,49680.18,0
909,78,Female,Spain,1,133069.65,3,0,1,37494.26,0
910,64,Male,France,0,55885.94,2,1,1,50792.06,1
911,38,Female,France,8,80023.27,1,0,1,100997.27,0
912,33,Female,Germany,2,5412.82,3,1,1,23670.89,1
913,71,Male,Germany,1,187436.47,3,1,0,56601.01,1
914,38,Male,Spain,3,237647.44,3,0,1,147023.64,0
915,28,Female,Spain,5,54816.76,1,0,0,48014.0,0
916,77,Female,Germany,0,85443.22,2,0,1,145331.7,1
